date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:35:55	348527/348527	---M--	200	added ('OK')	image/png	etag:%2236eaa4eb8de212e2e98d9d72231d0c7a-ssl%22	https://wagtrung.com/img/i-vfcd/si-7.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-7.png	(from https://wagtrung.com/vfcd.html)
21:35:57	559208/559208	---M--	200	added ('OK')	image/png	etag:%2217732b4e7f2f17a7d9fbf364736e07ec-ssl%22	https://wagtrung.com/img/i-vfcd/si-8.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-8.png	(from https://wagtrung.com/vfcd.html)
21:35:57	391328/391328	---M--	200	added ('OK')	image/png	etag:%223cb24fd05445a795bcf5aa6597472f6c-ssl%22	https://wagtrung.com/img/i-vfcd/si-9.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-9.png	(from https://wagtrung.com/vfcd.html)
21:35:59	288925/288925	---M--	200	added ('OK')	image/png	etag:%225413998142ba00aeb2295f6f34f9905d-ssl%22	https://wagtrung.com/img/illus/illu-3.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/illus/illu-3.png	(from https://wagtrung.com/writing.html)
21:35:59	1907427/1907427	---M--	200	added ('OK')	image/jpeg	etag:%2245d69feb7904584eb2865a85a8cfbad2-ssl%22	https://wagtrung.com/img/i-vfcd/result.jpeg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/result.jpg	(from https://wagtrung.com/vfcd.html)
21:36:00	41749/41749	---M--	200	added ('OK')	image/jpeg	etag:%227043f197364778e3a59a733aa5793889-ssl%22	https://wagtrung.com/img/general/w-test.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/general/w-test.jpg	(from https://wagtrung.com/writing.html)
21:36:01	690049/690049	---M--	200	added ('OK')	image/png	etag:%22d2aff201cd96e28ad1668be5ea75340c-ssl%22	https://wagtrung.com/img/illus/illu-5.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/illus/illu-5.png	(from https://wagtrung.com/writing.html)
21:36:02	109874/109874	---M--	200	added ('OK')	image/png	etag:%22a038ee5d6162748d1aa698d9304db778-ssl%22	https://wagtrung.com/img/illus/illu-8.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/illus/illu-8.png	(from https://wagtrung.com/writing.html)
21:36:03	30137/30137	---MCZ	200	added ('OK')	text/html	etag:%22ad9931f7db3f20cb765361bf02a7d779-ssl-df%22	https://wagtrung.com/info	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/info-2.html	(from https://wagtrung.com/info.html)
21:36:04	293790/293790	---M--	200	added ('OK')	image/jpeg	etag:%22f2a1092bb159e7883d25a127e4b4c4ef-ssl%22	https://wagtrung.com/img/award/wt2.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/award/wt2.jpg	(from https://wagtrung.com/info.html)
21:36:05	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1673210919-ssl-df	https://wagtrung.com/js/erp-system.js	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/js/erp-system.10f.delayed	(from https://wagtrung.com/info.html)
21:36:06	1433732/1433732	---M--	200	added ('OK')	image/png	etag:%2200fc6e06eb54f5cca27f9a87133bd5f1-ssl%22	https://wagtrung.com/img/award/uk2.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/award/uk2.png	(from https://wagtrung.com/info.html)
